pool_address,pool_name,pool_symbol,token_symbol,token_address,decimals
0xc36080892c64821fa8e396bc1bd8678fa3b82b17,Cream Fantom Token,Cream Fantom Token,FTM,0x4e15361fd6b4bb609fa63c81a2be19d873717870,18
0x5c291bc83d15f71fb37805878161718ea4b6aee9,Cream SushiSwap LP Token ETH-USDT,Cream SushiSwap LP Token ETH-USDT,ETH/USDT LP,0x06da0fd433c1a5d7a4faa01111c044910a184553,18
0x65883978ada0e707c3b2be2a6825b1c4bdf76a90,Cream Akropolis,Cream Akropolis,AKRO,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,8
0x45406ba53bb84cd32a58e7098a2d4d1b11b107f6,Cream yvCurve-IronBank,Cream yvCurve-IronBank,yvCurve-IronBank,0x27b7b1ad7288079a66d12350c828d3c00a6f07d7,18
0x6d1b9e01af17dd08d6dec08e210dfd5984ff1c20,Cream yvCurve-sETH,Cream yvCurve-sETH,yvCurve-sETH,0x986b4aff588a109c09b50a03f42e4110e29d353f,18
0xe89a6d0509faf730bd707bf868d9a2a744a363c7,Cream Uniswap,Cream Uniswap,UNI,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18
0x59089279987dd76fc65bf94cb40e186b96e03cb3,Cream OriginToken,Cream OriginToken,OGN,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,18
0x9baf8a5236d44ac410c0186fe39178d5aad0bb87,Cream yCRV,Cream yCRV,Curve.fi yDAI/yUSDC/yUSDT/yTUSD,0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8,18
0x3225e3c669b39c7c8b3e204a8614bb218c5e31bc,Cream AAVE Token,Cream AAVE Token,AAVE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,18
0xd7394428536f63d5659cc869ef69d10f9e66314b,Cream Paxos Standard,crPAX,PAX,0x8e870d67f660d95d5be530380d0ec0bd388289e1,18
0x250fb308199fe8c5220509c1bf83d21d60b7f74a,Cream Tokenlon,crLON,LON,0x0000000000095413afc295d19edeb1ad7b71c952,18
0xf04ce2e71d32d789a259428ddcd02d3c9f97fb4e,Cream Axie Infinity Shard,crAXS,AXS,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,18,
0x4112a717edd051f77d834a6703a1ef5e3d73387f,Cream Yield Guild Games Token,crYGG,YGG,0x25f8087ead173b73d6e8b84329989a8eea16cf73,18
0x89e42987c39f72e2ead95a8a5bc92114323d5828,Cream SAND,crSAND,SAND,0x3845badade8e6dff049820680d1f14bd3903a5d0,18
0x58da9c9fc3eb30abbcbbab5ddabb1e6e2ef3d2ef,Cream Decentraland MANA,crMANA,MANA,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,18
