contract_address,decimals,symbol
0x84afb95ca5589674e02d227bdd6da7e7dcf31a3e,9,PRP
0xbb30529cad0fbe1b3ef29f215905f39bbc074fea,18,MFLOKIADA
0x98631c69602083d04f83934576a53e2a133d482f,9,xM
0xc1329950f3c1899d5eb2af37a9101d32b6e8fd7a,18,LOM
0x9fdc3ae5c814b79dca2556564047c5e7e5449c19,18,$DG
0xc0924edefb2c0c303de2d0c21bff07ab763163b5,9,SteamX
0xbf05279f9bf1ce69bbfed670813b7e431142afa4,18,MM
0x9d70a3ee3079a6fa2bb16591414678b7ad91f0b5,18,MEPAD
0xcccbf2248ef3bd8d475ea5de8cb06e19f4591a8e,6,GWSPP
0xc2c23a86def9e9f5972a633b3d25f7ecbfa5e575,18,LAYER
0xd29f69762492ca24b1d9e837bf91fefb6dbe34d9,12,ST
0xcb20d26967c5947a100e5aa02a5c7b7954c95981,9,ACK
0x898d0d2cc5a167696612bcb35cb87832d743f782,18,MB
0x8bce1bf73590ac60111f42cd43a227ab8de8cfa5,18,BLOCKPIT
0xc7d43f2b51f44f09fbb8a691a0451e8ffcf36c0a,9,RISE
0xd5d0322b6bab6a762c79f8c81a0b674778e13aed,8,FIRO
0xc6015d6e1b4a002280fb93eb9ac39e2461ff9495,9,ELONBALLS
0xce4a4a15fccd532ead67be3ecf7e6122c61d06bb,18,THUNDERCAKE
0x8e3bcc334657560253b83f08331d85267316e08a,18,BRBC
0x89f2a5463ef4e4176e57eef2b2fdd256bf4bc2bd,18,CIFI
0xaff9084f2374585879e8b434c399e29e80cce635,8,FLUX
0xd1ecfdd45c49057479c4ca95e045855370bc4f5b,9,GART
0xcac9881a8eecc6e98ff3e681ab497f263fa88437,9,BTCX
0xd98560689c6e748dc37bc410b4d3096b1aa3d8c2,18,DFY
0xc88dd813cb91081b7640b759aa636321b56defbe,18,VAT
0xb950e950f11107bb72195c56fe910c76e26fa08e,18,TIPINU
0xa93a04db073822110a7a9c5d8f1e84c3ffc94103,9,BitcoinUp
0xd47ba9a00eb87b9e753c6651e402dad7d9f1c4ca,18,WBTCT
0x9130990dd16ed8be8be63e46cad305c2c339dac9,9,MEDA
0x8d3e3a57c5f140b5f9feb0d43d37a347ee01c851,9,CMERGE
0xbef5b3a4db9447e8fd1fe6e16d87b591ed220c67,18,RC
0xaea65f55ce58e74ec4deef1c2bd9ab0e91238b98,18,HIPS
0xadcbaebaac0f775923ebdfb6b904399da8801275,18,MORRALLA
0xdf680bf732988ba96429522a1f1a12bddedfe13c,9,GNE
0xd680de77b8ec155db864982e70da262aac9f70ce,18,Mbunny
0xc2a8d79d3290884d231623d93dbfa3f2acf1bfe7,18,BOOMRC
0xd0accf05878cafe24ff8b3f82f194c62ed755707,6,SIMP
